"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","TRADEGOODSERV","EXP","PC_GDP","A","2015",29.7159823723612,
"ITA","TRADEGOODSERV","EXP","PC_GDP","A","2016",29.3278907466434,
"ITA","TRADEGOODSERV","EXP","PC_GDP","A","2017",30.733733319636,
"ITA","TRADEGOODSERV","EXP","PC_GDP","A","2018",31.3504623226266,
"ITA","TRADEGOODSERV","EXP","PC_GDP","A","2019",31.6957979922851,
"ITA","TRADEGOODSERV","EXP","PC_GDP","A","2020",29.4897132462688,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1970",10.3602229312278,"E"
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1971",11.2290280105012,"E"
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1972",10.1471057363529,"E"
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1973",9.62229849248502,"E"
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1974",13.0385566167924,"E"
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1975",12.26864671705,"E"
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1976",12.9968270671832,"E"
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1977",12.5542989371452,"E"
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1978",10.6600990066606,"E"
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1979",11.0896497463556,"E"
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1980",13.1270794590245,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1981",14.1210434671338,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1982",13.9207026632977,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1983",13.2973184573587,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1984",14.3932225711195,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1985",13.8931510461931,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1986",10.9123355049083,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1987",9.93740498898425,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1988",9.5745010560373,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1989",10.1117898476141,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1990",10.21975999127,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1991",9.7860723121728,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1992",9.69207915552146,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1993",9.0778552406565,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1994",8.83982712621505,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1995",8.81647043260959,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1996",9.31574508353,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1997",10.3836956397754,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1998",10.3738060985943,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","1999",9.80553900156021,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2000",10.4634942027505,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2001",10.0767999632844,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2002",10.8554456072287,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2003",11.4658015766594,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2004",12.7862646247862,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2005",13.8158957221159,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2006",15.6573740466117,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2007",17.2891273707229,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2008",17.235543376407,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2009",12.41956574798,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2010",14.9185034496428,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2011",14.7744622613499,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2012",14.4147746129824,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2013",15.7841567318773,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2014",17.4186553484795,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2015",17.4367598376529,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2016",16.0579692360598,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2017",17.5914391047836,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2018",18.3294509642036,
"JPN","TRADEGOODSERV","EXP","PC_GDP","A","2019",17.3649261403218,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1970",11.4388900808124,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1971",12.6759744037231,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1972",16.599104904281,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1973",23.9248819495956,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1974",22.2302340290955,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1975",22.6526044235366,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1976",25.5313415510475,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1977",26.0488711905031,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1978",24.9959251823729,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1979",23.654802282554,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1980",28.4391983909417,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1981",29.9399232531639,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1982",27.3678312205647,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1983",27.8856817190339,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1984",28.9039626523546,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1985",26.8716448597919,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1986",31.9677081694758,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1987",34.8152554935258,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1988",32.4892615964826,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1989",27.3585690867047,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1990",24.9943407384065,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1991",23.7765747515992,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1992",24.0723886361933,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1993",23.6724704162335,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1994",24.0708425974796,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1995",25.7242519716753,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1996",24.8019714336879,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1997",28.3455147196928,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1998",39.5366811034607,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","1999",32.590822939439,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2000",33.9391689573172,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2001",31.7877410482541,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2002",29.7727544096379,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2003",31.3978372633201,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2004",36.7543364487134,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2005",35.2830827957409,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2006",35.6264186161218,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2007",37.3921796905127,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2008",47.6418852095772,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2009",45.1853519113199,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2010",47.1037369107414,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2011",53.3377319003336,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2012",54.0940513351953,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2013",51.2920711097027,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2014",47.8314208662979,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2015",42.989561527711,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2016",40.1326509111205,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2017",40.9342069409884,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2018",41.7132908430894,
"KOR","TRADEGOODSERV","EXP","PC_GDP","A","2019",39.9471631621625,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1970",88.0670387882572,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1971",87.3353675476183,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1972",82.1211870129534,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1973",88.5108950127911,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1974",101.692053613226,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1975",91.6247642550302,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1976",87.315005011491,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1977",86.0612892637583,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1978",83.0064019279963,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1979",90.088423534515,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1980",87.7072399187365,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1981",85.8508586898701,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1982",88.1860594623094,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1983",89.4086811765166,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1984",100.162473226427,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1985",107.460016375817,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1986",98.3406911995361,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1987",95.6028838105941,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1988",97.1380688854556,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1989",99.861535285801,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1990",97.8007617523079,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1991",97.6955354229555,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1992",96.7078575850993,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1993",96.9689674056415,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1994",100.180979717828,"E"
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1995",102.475306045934,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1996",106.524281977711,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1997",115.847004216419,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1998",126.178536185983,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","1999",130.829615551375,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2000",148.484907700666,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2001",147.439463050704,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2002",141.96461158688,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2003",138.90022793065,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2004",153.035736645875,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2005",161.676408809019,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2006",176.246890384932,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2007",182.888001090727,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2008",187.111880717512,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2009",164.069506600635,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2010",174.523090007987,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2011",177.989656164445,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2012",186.444307394605,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2013",190.628582291961,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2014",212.607099406063,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2015",221.196586443064,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2016",213.035692906183,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2017",217.621360613456,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2018",211.559048709607,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2019",208.752749843757,
"LUX","TRADEGOODSERV","EXP","PC_GDP","A","2020",214.526761536337,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1970",6.86477918812133,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1971",6.76765809302789,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1972",7.14309552129349,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1973",7.45246224211213,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1974",7.45075430437126,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1975",6.10677403777404,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1976",7.52039668865087,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1977",9.13926688044491,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1978",9.27352041829192,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1979",9.91279715974592,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1980",11.1279091118463,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1981",10.8182892948157,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1982",15.9359636091884,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1983",19.75220064242,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1984",18.0664566102652,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1985",16.0227661506161,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1986",18.0248109299703,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1987",20.2673929661195,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1988",17.455202875672,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1989",16.6397815069741,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1990",16.2927871416155,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1991",14.3343006352031,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1992",13.3470721538717,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1993",12.2812976454281,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1994",13.3828583816104,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1995",24.1491933924023,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1996",26.0050149675925,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1997",24.3329303395345,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1998",24.5944327690014,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","1999",24.6326500515211,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2000",25.4067169365962,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2001",22.6667211742494,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2002",22.5524898738313,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2003",24.3604406878698,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2004",25.8403039526232,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2005",26.2325503809951,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2006",27.3251618939288,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2007",27.527235888679,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2008",27.7014958270789,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2009",27.1549993271981,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2010",29.6976647689721,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2011",31.0367071399496,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2012",32.2655677637235,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2013",31.3056529520831,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2014",31.8734413093812,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2015",34.5248858421072,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2016",37.0421710841871,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2017",37.6515684577081,
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2018",39.2594612526307,"E"
"MEX","TRADEGOODSERV","EXP","PC_GDP","A","2019",38.8323238310596,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1970",43.142467098354,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1971",43.4063962895572,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1972",43.3636810436046,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1973",45.1469939795062,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1974",51.4270101728402,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1975",47.3029717331634,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1976",48.2745476517214,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1977",45.4945680376054,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1978",43.5764008129709,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1979",47.8612394936089,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1980",50.4206047169211,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1981",54.8934337940171,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1982",54.9040457390783,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1983",54.5920280224757,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1984",58.3984114170261,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1985",59.9046524622325,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1986",50.7858608543136,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1987",49.4507652138995,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1988",51.737282286159,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1989",55.0320192333267,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1990",54.4147456036171,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1991",55.1090140503143,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1992",53.3760699214715,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1993",52.6120824466461,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1994",54.7356508995378,"E"
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1995",57.2209730326782,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1996",57.3884657236126,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1997",60.3599551275451,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1998",59.3403416223893,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","1999",59.9050205145199,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2000",66.0332693962704,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2001",63.2984076981661,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2002",60.148422487264,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2003",59.2841403248767,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2004",62.6742441704485,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2005",65.632085215917,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2006",68.1811183379922,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2007",68.7754574672546,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2008",69.7936334784718,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2009",62.2370135170171,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2010",69.8036724776943,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2011",75.5030683053513,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2012",79.5033738356974,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2013",79.880477786038,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2014",80.5779081541485,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2015",82.658896708444,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2016",79.5351647591471,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2017",83.391768024212,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2018",84.6834636757465,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2019",82.5377127008628,
"NLD","TRADEGOODSERV","EXP","PC_GDP","A","2020",77.8566295252439,"E"
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1970",21.6607062724717,"E"
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1971",22.0600858369099,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1972",23.8242574257426,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1973",23.5979062066019,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1974",20.4351661276095,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1975",22.8663306101165,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1976",26.6676209561981,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1977",26.1058275355843,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1978",26.5244244806289,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1979",28.8377299717707,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1980",28.9227947306987,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1981",28.2141380735841,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1982",27.5294680787411,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1983",28.207124258449,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1984",31.4648234068743,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1985",28.9858340679391,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1986",26.6371024795955,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1987",26.1466693264996,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1988",26.0109305091465,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1989",26.2008441079922,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1990",26.747804167159,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1991",29.1540546942858,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1992",31.2020329719445,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1993",30.644091877812,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1994",30.8677507555044,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1995",29.3933663078266,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1996",28.3488788439284,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1997",28.3203739922721,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1998",29.6173216258214,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","1999",30.9505515371504,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2000",35.7454584901409,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2001",35.4310398408851,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2002",32.8470717038637,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2003",29.8397254017245,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2004",29.5434106069527,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2005",28.2851654320382,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2006",29.6086137531685,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2007",29.2731139479196,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2008",32.0787092277964,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2009",28.7340586497586,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2010",30.2736276814431,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2011",30.3950240582091,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2012",28.8593905898689,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2013",28.813704938314,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2014",27.9828573783327,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2015",27.8585415524399,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2016",26.4757462549093,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2017",27.3322484069435,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2018",27.5925026326857,
"NZL","TRADEGOODSERV","EXP","PC_GDP","A","2019",27.0813471422139,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1970",36.4765650606359,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1971",34.7726367143843,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1972",34.9512950105804,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1973",37.4076411551013,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1974",39.8572939040691,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1975",36.1020430726975,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1976",35.9705077019565,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1977",34.285507403787,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1978",35.9829101882831,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1979",39.2530484972145,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1980",42.7543130398173,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1981",42.7817639371748,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1982",40.955666852161,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1983",41.2670101877653,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1984",42.2602006768203,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1985",41.9804694862394,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1986",33.5871513439294,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1987",31.7621579050994,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1988",32.4618572349281,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1989",37.3210468012446,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1990",39.4194916384392,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1991",39.2030244770513,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1992",37.1365883115462,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1993",37.1581716156184,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1994",37.3372653784984,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1995",37.1826259580662,
"NOR","TRADEGOODSERV","EXP","PC_GDP","A","1996",39.9423707086184,
