"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2019",39.6235760277365,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2020",35.4744027591202,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1970",15.4377953507613,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1971",15.5272768774252,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1972",15.8473227808061,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1973",16.8812501740996,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1974",21.7254868245712,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1975",17.8585358408655,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1976",20.2646985459187,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1977",20.4024028134951,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1978",19.1956743112029,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1979",20.3176715803219,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1980",22.5200876552228,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1981",23.4410816004392,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1982",23.8536900863327,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1983",22.7035012420985,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1984",23.7063490940978,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1985",23.6921744937567,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1986",20.5045200320159,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1987",20.6953876420443,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1988",21.0254913722756,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1989",22.3436273030054,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1990",21.760321808445,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1991",21.6487970651412,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1992",20.6610532607475,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1993",19.1125443145592,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1994",20.1659170058998,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1995",21.0232025170056,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1996",21.2736750818117,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1997",22.5103014673064,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1998",23.380274814039,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","1999",23.6843852136939,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2000",27.2662714690058,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2001",26.6934728903914,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2002",25.5409745004028,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2003",24.6858645485955,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2004",25.4561715567725,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2005",26.947655734595,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2006",28.16836935943,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2007",28.5674990728149,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2008",29.2776980294924,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2009",25.6269036398058,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2010",28.0794912416196,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2011",30.369238945981,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2012",30.499031981938,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2013",30.3993172078638,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2014",30.8121120215465,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2015",31.1590715564548,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2016",30.852605198715,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2017",32.0132141063066,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2018",32.7242853866575,
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2019",32.549417775836,"E"
"FRA","TRADEGOODSERV","IMP","PC_GDP","A","2020",29.893784250888,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1970",16.5822009644832,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1971",16.2835759526728,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1972",16.1796327282027,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1973",16.3479490282458,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1974",18.7159346849659,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1975",18.7962053691879,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1976",20.2984314912623,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1977",20.1240032624311,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1978",19.54384940102,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1979",21.3999501378588,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1980",23.2328468310176,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1981",24.0482874227919,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1982",23.5178552433454,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1983",23.284166264338,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1984",24.5170873584963,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1985",24.9763464616877,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1986",21.657491103665,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1987",21.0064372560107,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1988",21.4364352320967,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1989",22.9162981865067,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1990",23.0277510457589,"E"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1991",24.1524782444192,"B"
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1992",22.6961446717507,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1993",20.2632946672835,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1994",20.9471728020551,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1995",21.5873979341395,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1996",22.1455932715028,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1997",24.282385335135,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1998",25.1780661431082,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","1999",26.4066172043428,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2000",30.678349430323,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.2181317720272,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2002",28.3423107018725,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2003",29.0376067680426,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2004",30.5128352456553,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2005",32.8591405884692,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2006",36.0168212387006,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2007",36.5516592986738,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2008",37.7256144732553,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2009",33.1088059597748,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2010",37.3031508345032,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2011",40.148984986412,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2012",40.2069347359679,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2013",39.6601988368577,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2014",39.0008300796262,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2015",39.3254862566007,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2016",38.6963831131131,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2017",40.2075242495076,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2018",41.2238373738608,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2019",41.096214899755,
"DEU","TRADEGOODSERV","IMP","PC_GDP","A","2020",37.9671360657998,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1970",15.2270132030704,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1971",15.1623405871127,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1972",16.1877503189654,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1973",20.0928553819902,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1974",21.2612031025882,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1975",21.181333439691,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1976",20.8300121268337,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1977",20.6813560867434,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1978",19.4838637843298,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1979",20.3584313292391,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1980",25.2617464766913,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1981",25.7508720015579,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1982",24.642429574308,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1983",24.6994048778047,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1984",24.0975241611903,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1985",24.2541790973835,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1986",24.9575232514149,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1987",24.1942807914026,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1988",23.298655611414,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1989",24.8381030742224,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1990",25.3497181268011,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1991",24.3931480166993,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1992",23.9437536607396,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1993",22.9781312679061,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1994",21.7175127239839,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1995",22.6825973088156,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1996",23.2092761888839,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1997",23.0519634923786,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1998",25.971696865251,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","1999",28.1215195931717,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2000",34.6972966129139,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2001",33.3512249681772,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2002",30.2361418143019,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2003",29.6454950532535,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2004",29.1903270440997,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2005",29.5886336995675,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2006",31.6762298472251,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2007",35.0041044732457,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2008",35.9681465798912,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2009",28.7616598450085,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2010",29.3991835466483,"B"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2011",31.3441894187165,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2012",33.3172760368445,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2013",32.7180263883395,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2014",34.0189519010602,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2015",33.1992148663397,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2016",32.7800661068803,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2017",36.4935898297636,
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2018",41.0774656056243,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2019",41.7396001592686,"E"
"GRC","TRADEGOODSERV","IMP","PC_GDP","A","2020",39.439405840236,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1991",29.5932733923316,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1992",27.8266757555447,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1993",30.3692583539109,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1994",31.059457424076,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1995",39.196224849794,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1996",41.4094173164446,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1997",46.9432999492901,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1998",54.4997145406537,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","1999",58.3821193918374,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2000",70.5487114580459,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2001",66.167747926773,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2002",60.1831355869059,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2003",60.2730161806239,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2004",63.6133144524978,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2005",64.9505122617302,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2006",74.9985883953804,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2007",77.4045849464283,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2008",78.9195794670057,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2009",70.3684527450478,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2010",76.0012788325149,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2011",80.0993042436607,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2012",79.3488084696012,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2013",78.5912775181474,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2014",80.9529866950207,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2015",79.6436062498567,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2016",77.8159883141343,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2017",79.1851107588605,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2018",79.4834980928529,
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2019",79.4738764569989,"E"
"HUN","TRADEGOODSERV","IMP","PC_GDP","A","2020",77.5068273741757,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1970",42.7553711149046,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1971",43.351577059939,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1972",36.3722957389864,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1973",37.1613425281561,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1974",40.6313350637626,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1975",41.1543110724869,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1976",33.7593481599022,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1977",33.3001461110691,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1978",33.1625966069642,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1979",36.3516367823171,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1980",35.0687005271375,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1981",35.6667877922696,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1982",36.4655107420225,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1983",37.0876323885975,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1984",37.6065259073633,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1985",39.608040321456,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1986",34.3279740236255,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1987",34.9074957226896,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1988",32.2735271389735,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1989",30.9137710489465,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1990",31.9644480477096,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1991",32.1607414884237,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1992",30.0292253894374,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1993",29.2709691062725,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1994",30.264401099974,"E"
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1995",31.549196059291,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1996",35.3062277682643,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1997",35.0715239852005,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1998",38.1149705779872,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","1999",36.9730813577542,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2000",39.0091013639145,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2001",37.7938445891109,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2002",33.9168112351582,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2003",35.5770687353419,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2004",38.0219231203765,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2005",42.0922285148798,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2006",47.1305911963518,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2007",41.8308122006962,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2008",42.3876243053842,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2009",40.6749381109699,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2010",41.9001643585745,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2011",46.8631655185672,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2012",49.1594207494052,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2013",45.5417721088582,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2014",45.1464939440964,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2015",44.1664864636398,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2016",40.8489873389972,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2017",41.2467069499668,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2018",43.2282025352748,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2019",39.304799839306,
"ISL","TRADEGOODSERV","IMP","PC_GDP","A","2020",34.6955457344388,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1970",41.3342340327322,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1971",39.8797234908027,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1972",36.6932357511769,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1973",41.2162546684214,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1974",52.5691088131209,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1975",44.8247161733081,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1976",49.8283799962766,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1977",53.7830356653221,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1978",55.011642055861,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1979",60.7881306808555,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1980",57.9409070480361,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1981",57.5994101948332,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1982",50.9330957635438,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1983",50.7822190778714,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1984",54.9952403744256,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1985",53.7235067337445,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1986",48.0263463067868,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1987",48.3043862979606,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1988",49.6260062955209,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1989",53.5370889167381,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1990",50.3232083885068,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1991",50.8583791048516,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1992",51.1399863188018,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1993",53.2357162234919,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1994",58.5288715496405,"E"
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1995",62.5831457366562,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1996",63.9611212022768,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1997",65.144702584297,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1998",73.4483403893671,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","1999",73.4109292658212,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2000",80.5650987737102,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2001",79.6163498741736,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2002",73.2700574854378,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2003",65.6910988269632,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2004",66.1118016562123,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2005",68.6478883771671,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2006",70.9871283084755,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2007",72.5600685767424,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2008",75.7061619722797,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2009",80.0353250916064,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2010",86.5930264738577,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2011",84.5409291178298,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2012",86.8304808207926,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2013",84.9757075597184,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2014",91.9103339306987,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2015",93.1834336846623,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2016",105.8594410098,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2017",99.0242863922827,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2018",94.4348454566275,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2019",124.407131892401,
"IRL","TRADEGOODSERV","IMP","PC_GDP","A","2020",108.838469244491,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1970",14.9353088582946,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1971",14.8160358617273,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1972",15.509280840999,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1973",17.9592190412695,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1974",22.2788767165667,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1975",18.6681922759481,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1976",21.1474478371192,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1977",20.4298823648408,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1978",19.5894310206934,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1979",21.3251898645335,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1980",22.7865569364884,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1981",23.6166876170606,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1982",22.3883172637976,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1983",19.8567789906147,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1984",21.4310513383609,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1985",21.5245620613345,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1986",17.4594259007268,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1987",17.5785578158603,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1988",17.5331134894517,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1989",18.5361107811006,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1990",18.0623118712286,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1991",16.8424279968302,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1992",17.4345217061037,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1993",17.3601331428012,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1994",18.5839403017709,"E"
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1995",21.0120646415781,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1996",19.1740161111386,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1997",20.4387154276353,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1998",21.0297859404713,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","1999",21.4200491086453,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2000",24.7778577250385,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2001",24.3857929628241,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2002",23.6504569605133,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2003",22.846651865801,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2004",23.4205019696086,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2005",24.6999183803436,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2006",26.9946907515411,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2007",27.7004133784664,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2008",27.6301011040243,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2009",23.0196000534853,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2010",26.932138522965,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2011",28.2730589939396,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2012",27.2754780086443,
"ITA","TRADEGOODSERV","IMP","PC_GDP","A","2013",26.2343363170751,
